DATE,OPEN,CLOSE,CHOICES,INDIC1,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2009-09-18,496.77,491.46,buy,484.826,74.13000000003376,338,166113.47999999998,166187.61000000002,-0,-0,464.29
2009-09-21,487.74,497,buy,489.20200000000006,74.13000000003376,338,167986,168060.13000000003,-0,-0,464.29
2009-09-22,500.92,499.06,buy,493.50600000000003,74.13000000003376,338,168682.28,168756.41000000003,-0,-0,464.29
2009-09-23,500.78,498.46,buy,495.53999999999996,74.13000000003376,338,168479.47999999998,168553.61000000002,-0,-0,464.29
2009-09-24,500.47,496.77,buy,496.55,74.13000000003376,338,167908.25999999998,167982.39,-0,-0,464.29
2009-09-25,494.29,492.48,short,496.754,74.13000000003376,338,166458.24000000002,166532.37000000005,-0,-0,464.29
2009-09-28,494.84,498.53,buy,497.06000000000006,334585.97,-338,-168503.13999999998,166082.83,334511.83999999997,-0,494.84
2009-09-29,499.53,498.53,buy,496.954,400.3999999999942,331,165013.43,165413.83,-334185.57,0.00000000005820766091346741,499.53
2009-09-30,500,495.85,short,496.43199999999996,400.3999999999942,331,164126.35,164526.75,-0,-0,499.53
2009-10-01,493,487.2,short,494.5179999999999,326766.4,-331,-161263.19999999998,165503.20000000004,326366,-0,493.0
2009-10-02,483.74,484.58,short,492.938,326766.4,-331,-160395.97999999998,166370.42000000004,-0,-0,493.0
2009-10-05,487.65,488.52,short,490.936,326766.4,-331,-161700.12,165066.28000000003,-0,-0,493.0
2009-10-06,491.7,498.74,buy,490.97799999999995,326766.4,-331,-165082.94,161683.46000000002,-0,-0,493.0
2009-10-07,499,517.54,buy,495.316,420.4000000000233,323,167165.41999999998,167585.82,-326346,-0,499.0
2009-10-08,519.57,514.18,buy,500.712,420.4000000000233,323,166080.13999999998,166500.54,-0,-0,499.0
2009-10-09,516.65,516.25,buy,507.046,420.4000000000233,323,166748.75,167169.15000000002,-0,-0,499.0
2009-10-12,523.42,524.04,buy,514.15,420.4000000000233,323,169264.91999999998,169685.32,-0,-0,499.0
2009-10-13,524.39,526.11,buy,519.624,420.4000000000233,323,169933.53,170353.93000000002,-0,-0,499.0
2009-10-14,532.46,535.32,buy,523.1800000000001,420.4000000000233,323,172908.36000000002,173328.76000000004,-0,-0,499.0
2009-10-15,533.75,529.91,buy,526.326,420.4000000000233,323,171160.93,171581.33000000002,-0,-0,499.0
2009-10-16,547.33,549.85,buy,533.046,420.4000000000233,323,177601.55000000002,178021.95000000004,-0,-0,499.0
2009-10-19,552.69,552.09,buy,538.6560000000001,420.4000000000233,323,178325.07,178745.47000000003,-0,-0,499.0
2009-10-20,551.64,551.72,buy,543.778,420.4000000000233,323,178205.56,178625.96000000002,-0,-0,499.0
2009-10-21,549.91,551.1,buy,546.934,420.4000000000233,323,178005.30000000002,178425.70000000004,-0,-0,499.0
2009-10-22,550,554.09,buy,551.7700000000001,420.4000000000233,323,178971.07,179391.47000000003,-0,-0,499.0
2009-10-23,555.25,553.69,buy,552.538,420.4000000000233,323,178841.87000000002,179262.27000000005,-0,-0,499.0
2009-10-26,555.75,554.21,buy,552.9620000000001,420.4000000000233,323,179009.83000000002,179430.23000000004,-0,-0,499.0
2009-10-27,550.97,548.29,short,552.2760000000001,420.4000000000233,323,177097.66999999998,177518.07,-0,-0,499.0
2009-10-28,547.87,540.3,short,550.116,354344.42000000004,-323,-174516.9,179827.52000000005,353924.02,-0,547.87
2009-10-29,543.01,551.05,buy,549.508,354344.42000000004,-323,-177989.15,176355.27000000005,-0,-0,547.87
2009-10-30,550,536.12,short,545.9939999999999,144.4200000000419,321,172094.52,172238.94000000003,-354200,-0,550.0
2009-11-02,537.08,533.99,short,541.95,344949.7800000001,-321,-171410.79,173538.99000000008,344805.36000000004,-0,537.08
2009-11-03,530.01,537.29,short,539.75,344949.7800000001,-321,-172470.09,172479.6900000001,-0,-0,537.08
2009-11-04,540.8,540.33,buy,539.756,344949.7800000001,-321,-173445.93000000002,171503.85000000006,-0,-0,537.08
2009-11-05,543.49,548.65,buy,539.2760000000001,377.12000000008265,313,171727.44999999998,172104.57000000007,-344572.66000000003,-0,543.49
2009-11-06,547.72,551.1,buy,542.272,377.12000000008265,313,172494.30000000002,172871.4200000001,-0,-0,543.49
2009-11-09,555.45,562.51,buy,547.976,377.12000000008265,313,176065.63,176442.7500000001,-0,-0,543.49
2009-11-10,562.73,566.76,buy,553.8700000000001,377.12000000008265,313,177395.88,177773.0000000001,-0,-0,543.49
2009-11-11,570.48,570.56,buy,559.9159999999999,377.12000000008265,313,178585.27999999997,178962.40000000005,-0,-0,543.49
2009-11-12,569.56,567.85,buy,563.7560000000001,377.12000000008265,313,177737.05000000002,178114.1700000001,-0,-0,543.49
2009-11-13,569.29,572.05,buy,567.9459999999999,377.12000000008265,313,179051.65,179428.77000000008,-0,-0,543.49
2009-11-16,575,576.28,buy,570.7,377.12000000008265,313,180375.63999999998,180752.76000000007,-0,-0,543.49
2009-11-17,574.87,577.49,buy,572.8459999999999,377.12000000008265,313,180754.37,181131.49000000008,-0,-0,543.49
2009-11-18,576.65,576.65,buy,574.0640000000001,377.12000000008265,313,180491.44999999998,180868.57000000007,-0,-0,543.49
2009-11-19,573.77,572.99,short,575.092,377.12000000008265,313,179345.87,179722.99000000008,-0,-0,543.49
2009-11-20,569.5,569.96,short,574.674,356884.1200000001,-313,-178397.48,178486.6400000001,356507,-0,569.5
2009-11-23,576.49,582.35,buy,575.888,356884.1200000001,-313,-182275.55000000002,174608.5700000001,-0,-0,569.5
2009-11-24,582.52,583.09,buy,577.008,381.8800000001502,299,174343.91,174725.79000000015,-356502.24,-0,582.52
2009-11-25,586.41,585.74,buy,578.826,381.8800000001502,299,175136.26,175518.14000000016,-0,-0,582.52
2009-11-27,572,579.76,short,580.1800000000001,381.8800000001502,299,173348.24,173730.12000000014,-0,-0,582.52
2009-11-30,580.63,583,buy,582.788,347598.6200000001,-299,-174317,173281.6200000001,347216.74,-0,580.63
2009-12-01,588.13,589.87,buy,584.292,13.790000000124564,292,172242.04,172255.83000000013,-347584.83,0.00000000005820766091346741,588.13
2009-12-02,591,587.51,buy,585.176,13.790000000124564,292,171552.91999999998,171566.7100000001,-0,-0,588.13
2009-12-03,589.04,585.74,buy,585.176,13.790000000124564,292,171036.08000000002,171049.87000000014,-0,-0,588.13
2009-12-04,593.02,585.01,short,586.226,13.790000000124564,292,170822.91999999998,170836.7100000001,-0,-0,588.13
2009-12-07,584.21,586.25,short,586.876,341192.43000000017,-292,-171185,170007.43000000017,341178.64,-0,584.21
2009-12-08,583.5,587.05,buy,586.3120000000001,341192.43000000017,-292,-171418.59999999998,169773.8300000002,-0,-0,584.21
2009-12-09,587.5,589.02,buy,586.614,442.43000000016764,288,169637.76,170080.19000000018,-340750,-0,587.5
2009-12-10,590.44,591.5,buy,587.766,442.43000000016764,288,170352,170794.43000000017,-0,-0,587.5
2009-12-11,594.68,590.51,buy,588.866,442.43000000016764,288,170066.88,170509.31000000017,-0,-0,587.5
2009-12-14,595.35,595.73,buy,590.762,442.43000000016764,288,171570.24,172012.67000000016,-0,-0,587.5
2009-12-15,593.3,593.14,buy,591.98,442.43000000016764,288,170824.32,171266.75000000017,-0,-0,587.5
2009-12-16,598.6,597.76,buy,593.7280000000001,442.43000000016764,288,172154.88,172597.31000000017,-0,-0,587.5
2009-12-17,596.44,593.94,short,594.2160000000001,442.43000000016764,288,171054.72000000003,171497.1500000002,-0,-0,587.5
2009-12-18,596.03,596.42,buy,595.3979999999999,343755.71000000014,-288,-171768.96,171986.75000000015,343313.27999999997,-0,596.03
2009-12-21,597.61,598.68,buy,595.988,129.96000000013737,287,171821.15999999997,171951.1200000001,-343625.75,-0,597.61
2009-12-22,601.34,601.12,buy,597.584,129.96000000013737,287,172521.44,172651.40000000014,-0,-0,597.61
2009-12-23,603.5,611.68,buy,600.3679999999999,129.96000000013737,287,175552.15999999997,175682.1200000001,-0,-0,597.61
2009-12-24,612.93,618.48,buy,605.276,129.96000000013737,287,177503.76,177633.72000000015,-0,-0,597.61
2009-12-28,621.66,622.87,buy,610.566,129.96000000013737,287,178763.69,178893.65000000014,-0,-0,597.61
2009-12-29,624.74,619.4,buy,614.71,129.96000000013737,287,177767.8,177897.76000000013,-0,-0,597.61
2009-12-30,618.5,622.73,buy,619.0319999999999,129.96000000013737,287,178723.51,178853.47000000015,-0,-0,597.61
2009-12-31,624.75,619.98,short,620.692,129.96000000013737,287,177934.26,178064.22000000015,-0,-0,597.61
2010-01-04,626.95,626.75,buy,622.346,359999.2600000002,-287,-179877.25,180122.01000000018,359869.30000000005,-0,626.95
2010-01-05,627.18,623.99,buy,622.57,625.1200000002282,286,178461.14,179086.26000000024,-359374.13999999996,-0,627.18
2010-01-06,625.86,608.26,short,620.342,625.1200000002282,286,173962.36,174587.4800000002,-0,-0,627.18
2010-01-07,609.4,594.1,short,614.616,349811.3200000002,-287,-170506.7,179304.62000000017,349186.2,-0.00000000005820766091346741,609.4
2010-01-08,592,602.02,short,611.024,349811.3200000002,-287,-172779.74,177031.5800000002,-0,-0,609.4
2010-01-11,604.46,601.11,short,605.896,349811.3200000002,-287,-172518.57,177292.75000000017,-0,-0,609.4
2010-01-12,597.65,590.48,short,599.1940000000001,349811.3200000002,-287,-169467.76,180343.56000000017,-0,-0,609.4
2010-01-13,576.49,587.09,short,594.96,349811.3200000002,-287,-168494.83000000002,181316.49000000017,-0,-0,609.4
2010-01-14,583.9,589.85,short,594.11,349811.3200000002,-287,-169286.95,180524.37000000017,-0,-0,609.4
2010-01-15,593.34,580,short,589.706,349811.3200000002,-287,-166460,183351.32000000018,-0,-0,609.4
2010-01-19,581.2,587.62,buy,587.008,349811.3200000002,-287,-168646.94,181164.38000000018,-0,-0,609.4
2010-01-20,585.98,580.41,short,584.9939999999999,567.2400000001653,309,179346.69,179913.93000000017,-349244.08,-0,585.98
2010-01-21,583.44,582.98,short,584.1719999999999,361133.1600000002,-309,-180140.82,180992.3400000002,360565.92000000004,-0,583.44
2010-01-22,564.5,550.01,short,576.204,361133.1600000002,-309,-169953.09,191180.0700000002,-0,-0,583.44
2010-01-25,546.59,540,short,568.204,361133.1600000002,-309,-166860,194273.1600000002,-0,-0,583.44
2010-01-26,537.97,542.42,short,559.164,361133.1600000002,-309,-167607.78,193525.3800000002,-0,-0,583.44
2010-01-27,541.27,542.1,short,551.502,361133.1600000002,-309,-167508.9,193624.2600000002,-0,-0,583.44
2010-01-28,544.49,534.29,short,541.7639999999999,361133.1600000002,-309,-165095.61,196037.55000000022,-0,-0,583.44
2010-01-29,538.49,529.94,short,537.75,361133.1600000002,-309,-163751.46000000002,197381.7000000002,-0,-0,583.44
2010-02-01,534.6,533.02,short,536.354,361133.1600000002,-309,-164703.18,196429.9800000002,-0,-0,583.44
2010-02-02,534.96,531.12,short,534.0939999999999,361133.1600000002,-309,-164116.08,197017.08000000022,-0,-0,583.44
2010-02-03,528.67,540.82,buy,533.838,361133.1600000002,-309,-167113.38,194019.7800000002,-0,-0,583.44
2010-02-04,537,526.78,short,532.336,269.1600000002072,363,191221.13999999998,191490.3000000002,-360864,-0,537.0
2010-02-05,528.4,531.29,short,532.606,383887.5600000002,-363,-192858.27,191029.29000000018,383618.39999999997,-0,528.4
2010-02-08,532.5,533.47,buy,532.6960000000001,383887.5600000002,-363,-193649.61000000002,190237.95000000016,-0,-0,528.4
2010-02-09,539.54,536.44,buy,533.76,274.62000000019907,348,186681.12000000002,186955.74000000022,-383612.94,0.00000000005820766091346741,539.54
2010-02-10,534.07,534.45,buy,532.4860000000001,274.62000000019907,348,185988.6,186263.2200000002,-0,-0,539.54
2010-02-11,533.32,536.4,buy,534.4100000000001,274.62000000019907,348,186667.19999999998,186941.82000000018,-0,-0,539.54
2010-02-12,532.97,533.12,short,534.7760000000001,274.62000000019907,348,185525.76,185800.3800000002,-0,-0,539.54
2010-02-16,536.87,541.3,buy,536.342,373936.14000000025,-348,-188372.4,185563.74000000025,373661.52,-0,536.87
2010-02-17,542,538.21,buy,536.6959999999999,498.1400000002468,341,183529.61000000002,184027.75000000026,-373438,-0,542.0
2010-02-18,537.54,543.22,buy,538.45,498.1400000002468,341,185238.02000000002,185736.16000000027,-0,-0,542.0
2010-02-19,540.53,540.76,buy,539.3220000000001,498.1400000002468,341,184399.16,184897.30000000025,-0,-0,542.0
2010-02-22,547.35,542.8,buy,541.258,498.1400000002468,341,185094.8,185592.94000000024,-0,-0,542.0
2010-02-23,543,535.07,short,540.012,498.1400000002468,341,182458.87000000002,182957.01000000027,-0,-0,542.0
2010-02-24,533.98,531.47,short,538.664,364672.50000000023,-341,-181231.27000000002,183441.2300000002,364174.36,-0,533.98
2010-02-25,527.12,526.43,short,535.306,364672.50000000023,-341,-179512.62999999998,185159.87000000026,-0,-0,533.98
2010-02-26,527.42,526.8,short,532.5139999999999,364672.50000000023,-341,-179638.8,185033.70000000024,-0,-0,533.98
2010-03-01,529.2,532.69,buy,530.492,364672.50000000023,-341,-181647.29,183025.21000000022,-0,-0,533.98
2010-03-02,535.48,541.06,buy,531.69,10.620000000228174,340,183960.4,183971.02000000022,-364661.88,-0,535.48
2010-03-03,542.36,545.32,buy,534.46,10.620000000228174,340,185408.80000000002,185419.42000000025,-0,-0,535.48
2010-03-04,546.5,554.59,buy,540.092,10.620000000228174,340,188560.6,188571.22000000023,-0,-0,535.48
2010-03-05,561.35,564.21,buy,547.5740000000001,10.620000000228174,340,191831.40000000002,191842.02000000025,-0,-0,535.48
2010-03-08,564.78,562.48,buy,553.532,10.620000000228174,340,191243.2,191253.82000000024,-0,-0,535.48
2010-03-09,559.85,560.19,buy,557.3580000000001,10.620000000228174,340,190464.6,190475.22000000023,-0,-0,535.48
2010-03-10,563.76,576.45,buy,563.5840000000001,10.620000000228174,340,195993.00000000003,196003.62000000026,-0,-0,535.48
2010-03-11,574.26,581.14,buy,568.894,10.620000000228174,340,197587.6,197598.22000000023,-0,-0,535.48
2010-03-12,588.14,579.54,buy,571.96,10.620000000228174,340,197043.59999999998,197054.2200000002,-0,-0,535.48
2010-03-15,566.68,563.18,short,572.1,10.620000000228174,340,191481.19999999998,191491.8200000002,-0,-0,535.48
2010-03-16,561.83,565.2,short,573.1020000000001,382055.02000000025,-340,-192168.00000000003,189887.02000000022,382044.4,-0,561.83
2010-03-17,568.3,565.56,short,570.9239999999999,382055.02000000025,-340,-192290.4,189764.62000000026,-0,-0,561.83
2010-03-18,564.72,566.4,short,567.9759999999999,382055.02000000025,-340,-192576,189479.02000000025,-0,-0,561.83
2010-03-19,566.23,560,short,564.068,382055.02000000025,-340,-190400,191655.02000000025,-0,-0,561.83
2010-03-22,556.11,557.5,short,562.932,382055.02000000025,-340,-189550,192505.02000000025,-0,-0,561.83
2010-03-23,557.04,549,short,559.692,382055.02000000025,-340,-186660,195395.02000000025,-0,-0,561.83
2010-03-24,545.51,557.33,short,558.046,382055.02000000025,-340,-189492.2,192562.82000000024,-0,-0,561.83
2010-03-25,559.02,562.88,buy,557.342,382055.02000000025,-340,-191379.2,190675.82000000024,-0,-0,561.83
2010-03-26,565.27,562.69,buy,557.88,497.77000000028056,335,188501.15000000002,188998.9200000003,-381557.25,-0,565.27
2010-03-29,563,562.45,buy,558.8700000000001,497.77000000028056,335,188420.75000000003,188918.5200000003,-0,-0,565.27
2010-03-30,562.83,566.71,buy,562.412,497.77000000028056,335,189847.85,190345.6200000003,-0,-0,565.27
2010-03-31,565.05,567.12,buy,564.3700000000001,497.77000000028056,335,189985.2,190482.9700000003,-0,-0,565.27
2010-04-01,571.35,568.8,buy,565.5540000000001,497.77000000028056,335,190547.99999999997,191045.77000000025,-0,-0,565.27
2010-04-05,570.9,571.01,buy,567.2180000000001,497.77000000028056,335,191288.35,191786.1200000003,-0,-0,565.27
2010-04-06,569.46,568.22,short,568.372,497.77000000028056,335,190353.7,190851.4700000003,-0,-0,565.27
2010-04-07,567.3,563.54,short,567.738,380588.77000000025,-335,-188785.9,191802.87000000026,380090.99999999994,0.00000000005820766091346741,567.3
2010-04-08,563.32,567.49,short,567.8119999999999,380588.77000000025,-335,-190109.15,190479.62000000026,-0,-0,567.3
2010-04-09,567.49,566.22,short,567.296,380588.77000000025,-335,-189683.7,190905.07000000024,-0,-0,567.3
2010-04-12,567.35,572.73,buy,567.6400000000001,380588.77000000025,-335,-191864.55000000002,188724.22000000023,-0,-0,567.3
2010-04-13,572.53,586.77,buy,571.35,428.85000000026776,329,193047.33,193476.18000000025,-380159.92,-0,572.53
2010-04-14,590.06,589,buy,576.442,428.85000000026776,329,193781,194209.85000000027,-0,-0,572.53
2010-04-15,592.17,595.3,buy,582.0040000000001,428.85000000026776,329,195853.69999999998,196282.55000000025,-0,-0,572.53
2010-04-16,563,550.15,short,578.7900000000001,428.85000000026776,329,180999.35,181428.20000000027,-0,-0,572.53
2010-04-19,548.75,550.1,short,574.2639999999999,361506.35000000027,-329,-180982.9,180523.45000000027,361077.5,-0,548.75
2010-04-20,554.17,555.04,short,567.9179999999999,361506.35000000027,-329,-182608.15999999997,178898.1900000003,-0,-0,548.75
2010-04-21,556.46,554.3,short,560.9779999999998,361506.35000000027,-329,-182364.69999999998,179141.65000000029,-0,-0,548.75
2010-04-22,552,547.06,short,551.33,361506.35000000027,-329,-179982.74,181523.61000000028,-0,-0,548.75
2010-04-23,547.25,544.99,short,550.298,361506.35000000027,-329,-179301.71,182204.64000000028,-0,-0,548.75
2010-04-26,544.97,531.64,short,546.606,361506.35000000027,-329,-174909.56,186596.79000000027,-0,-0,548.75
2010-04-27,528.95,529.06,short,541.41,361506.35000000027,-329,-174060.74,187445.61000000028,-0,-0,548.75
2010-04-28,532.1,529.19,short,536.388,361506.35000000027,-329,-174103.51,187402.84000000026,-0,-0,548.75
2010-04-29,533.37,532,short,533.376,361506.35000000027,-329,-175028,186478.35000000027,-0,-0,548.75
2010-04-30,531.13,525.7,short,529.518,361506.35000000027,-329,-172955.30000000002,188551.05000000025,-0,-0,548.75
2010-05-03,526.5,530.6,buy,529.31,361506.35000000027,-329,-174567.4,186938.95000000027,-0,-0,548.75
2010-05-04,526.52,506.37,short,524.772,313.6300000002957,357,180774.09,181087.7200000003,-361192.72,-0,526.52
2010-05-05,500.98,509.76,short,520.8860000000001,358013.3500000003,-357,-181984.32,176029.03000000032,357699.72000000003,-0,500.98
2010-05-06,508.75,498.67,short,514.22,358013.3500000003,-357,-178025.19,179988.16000000032,-0,-0,500.98
2010-05-07,499.97,493.14,short,507.70799999999997,358013.3500000003,-357,-176050.97999999998,181962.37000000034,-0,-0,500.98
2010-05-10,513.97,521.65,buy,505.918,358013.3500000003,-357,-186229.05,171784.30000000034,-0,-0,500.98
2010-05-11,515.67,509.05,buy,506.45400000000006,138.3700000003737,337,171549.85,171688.22000000038,-357874.98,-0,515.67
2010-05-12,512.04,505.39,short,505.58000000000004,138.3700000003737,337,170316.43,170454.80000000037,-0,-0,515.67
2010-05-13,516.5,510.88,buy,508.02200000000005,348259.37000000034,-337,-172166.56,176092.81000000035,348121,-0,516.5
2010-05-14,509.77,507.53,short,510.9,86.4600000003702,346,175605.38,175691.84000000037,-348172.91,-0,509.77
2010-05-17,506.78,507.97,short,508.16400000000004,350778.2200000004,-346,-175757.62,175020.60000000038,350691.76,-0,506.78
2010-05-18,510,498.37,short,506.02799999999996,350778.2200000004,-346,-172436.02,178342.2000000004,-0,-0,506.78
2010-05-19,496.26,494.43,short,503.83599999999996,350778.2200000004,-346,-171072.78,179705.44000000038,-0,-0,506.78
2010-05-20,485.07,475.01,short,496.662,350778.2200000004,-346,-164353.46,186424.7600000004,-0,-0,506.78
